0 0 0
1 0.25 0
2 0.45 0
3 0.45 0
4 0.5 0
5 0.6 0
6 0.65 0
7 0.7 0
8 0.7 0
9 0.75 0
10 0.8 0
11 0.8 0
12 0.8 0
13 0.85 0
14 0.95 0
15 0.95 0
16 0.95 0
17 0.95 0
18 0.95 0
19 0.95 0
20 0.95 0
21 0.95 0
22 1 0
23 1 0
24 1 0
25 1 0
26 1 0
27 1 0
28 1 0
29 1 0
30 1 0
31 1 0
32 1 0
33 1 0
34 1 0
35 1 0
36 1 0
37 1 0
38 1 0
39 1 0
40 1 0
41 1 0
42 1 0
43 1 0
44 1 0
45 1 0
46 1 0
47 1 0
48 1 0
49 1 0
50 1 0
51 1 0
52 1 0
53 1 0
54 1 0
55 1 0
56 1 0
57 1 0
58 1 0
59 1 0
60 1 0
61 1 0.05
62 1 0.05
63 1 0.05
64 1 0.05
65 1 0.05
66 1 0.05
67 1 0.05
68 1 0.05
69 1 0.05
70 1 0.05
71 1 0.05
72 1 0.05
73 1 0.05
74 1 0.05
75 1 0.05
76 1 0.05
77 1 0.05
78 1 0.05
79 1 0.05
80 1 0.05
81 1 0.05
82 1 0.05
83 1 0.05
84 1 0.05
85 1 0.05
86 1 0.05
87 1 0.05
88 1 0.05
89 1 0.05
90 1 0.05
91 1 0.05
92 1 0.05
93 1 0.05
94 1 0.05
95 1 0.05
96 1 0.1
97 1 0.1
98 1 0.1
99 1 0.1
100 1 0.1
101 1 0.1
102 1 0.1
103 1 0.1
104 1 0.1
105 1 0.1
106 1 0.1
107 1 0.1
108 1 0.1
109 1 0.1
110 1 0.1
111 1 0.1
112 1 0.1
113 1 0.1
114 1 0.1
115 1 0.1
116 1 0.1
117 1 0.1
118 1 0.1
119 1 0.1
120 1 0.1
121 1 0.1
122 1 0.1
123 1 0.1
124 1 0.1
125 1 0.1
126 1 0.1
127 1 0.1
128 1 0.1
129 1 0.1
130 1 0.1
131 1 0.1
132 1 0.1
133 1 0.1
134 1 0.1
135 1 0.1
136 1 0.1
137 1 0.1
138 1 0.1
139 1 0.1
140 1 0.1
141 1 0.1
142 1 0.1
143 1 0.1
144 1 0.1
145 1 0.1
146 1 0.1
147 1 0.1
148 1 0.1
149 1 0.1
150 1 0.1
151 1 0.1
152 1 0.1
153 1 0.1
154 1 0.1
155 1 0.1
156 1 0.1
157 1 0.1
158 1 0.1
159 1 0.1
160 1 0.1
161 1 0.15
162 1 0.15
163 1 0.15
164 1 0.15
165 1 0.15
166 1 0.15
167 1 0.15
168 1 0.15
169 1 0.15
170 1 0.15
171 1 0.15
172 1 0.15
173 1 0.15
174 1 0.15
175 1 0.15
176 1 0.15
177 1 0.15
178 1 0.15
179 1 0.15
180 1 0.15
181 1 0.15
182 1 0.15
183 1 0.15
184 1 0.15
185 1 0.15
186 1 0.15
187 1 0.2
188 1 0.2
189 1 0.2
190 1 0.2
191 1 0.2
192 1 0.2
193 1 0.2
194 1 0.2
195 1 0.2
196 1 0.2
197 1 0.2
198 1 0.2
199 1 0.2
200 1 0.2
201 1 0.25
202 1 0.25
203 1 0.25
204 1 0.25
205 1 0.25
206 1 0.25
207 1 0.25
208 1 0.25
209 1 0.25
210 1 0.25
211 1 0.25
212 1 0.25
213 1 0.25
214 1 0.25
215 1 0.25
216 1 0.25
217 1 0.25
218 1 0.25
219 1 0.25
220 1 0.25
221 1 0.25
222 1 0.25
223 1 0.25
224 1 0.25
225 1 0.25
226 1 0.25
227 1 0.25
228 1 0.25
229 1 0.25
230 1 0.25
231 1 0.25
232 1 0.25
233 1 0.25
234 1 0.25
235 1 0.25
236 1 0.25
237 1 0.25
238 1 0.25
239 1 0.25
240 1 0.25
241 1 0.25
242 1 0.25
243 1 0.25
244 1 0.25
245 1 0.25
246 1 0.25
247 1 0.25
248 1 0.25
249 1 0.25
250 1 0.25
251 1 0.25
252 1 0.25
253 1 0.25
254 1 0.25
255 1 0.25
256 1 0.25
257 1 0.25
258 1 0.25
259 1 0.25
260 1 0.25
261 1 0.25
262 1 0.25
263 1 0.25
264 1 0.25
265 1 0.25
266 1 0.25
267 1 0.25
268 1 0.25
269 1 0.25
270 1 0.25
271 1 0.25
272 1 0.25
273 1 0.25
274 1 0.25
275 1 0.25
276 1 0.25
277 1 0.25
278 1 0.25
279 1 0.25
280 1 0.25
281 1 0.25
282 1 0.25
283 1 0.25
284 1 0.25
285 1 0.25
286 1 0.25
287 1 0.25
288 1 0.25
289 1 0.25
290 1 0.25
291 1 0.25
292 1 0.25
293 1 0.25
294 1 0.25
295 1 0.25
296 1 0.25
297 1 0.25
298 1 0.25
299 1 0.25
300 1 0.25
301 1 0.25
302 1 0.25
303 1 0.25
304 1 0.25
305 1 0.25
306 1 0.25
307 1 0.25
308 1 0.25
309 1 0.25
310 1 0.25
311 1 0.25
312 1 0.25
313 1 0.25
314 1 0.25
315 1 0.25
316 1 0.25
317 1 0.25
318 1 0.25
319 1 0.25
320 1 0.25
321 1 0.25
322 1 0.25
323 1 0.25
324 1 0.25
325 1 0.25
326 1 0.25
327 1 0.25
328 1 0.25
329 1 0.25
330 1 0.25
331 1 0.25
332 1 0.25
333 1 0.25
334 1 0.25
335 1 0.25
336 1 0.25
337 1 0.25
338 1 0.25
339 1 0.25
340 1 0.25
341 1 0.25
342 1 0.25
343 1 0.25
344 1 0.25
345 1 0.25
346 1 0.25
347 1 0.25
348 1 0.25
349 1 0.25
350 1 0.25
351 1 0.25
352 1 0.25
353 1 0.25
354 1 0.25
355 1 0.25
356 1 0.25
357 1 0.25
358 1 0.25
359 1 0.25
360 1 0.25
361 1 0.25
362 1 0.25
363 1 0.25
364 1 0.25
365 1 0.25
366 1 0.25
367 1 0.25
368 1 0.25
369 1 0.25
370 1 0.25
371 1 0.25
372 1 0.25
373 1 0.25
374 1 0.25
375 1 0.25
376 1 0.25
377 1 0.25
378 1 0.25
379 1 0.25
380 1 0.25
381 1 0.25
382 1 0.25
383 1 0.25
384 1 0.25
385 1 0.25
386 1 0.25
387 1 0.25
388 1 0.25
389 1 0.25
390 1 0.25
391 1 0.25
392 1 0.25
393 1 0.25
394 1 0.25
395 1 0.25
396 1 0.25
397 1 0.25
398 1 0.25
399 1 0.25
400 1 0.25
401 1 0.25
402 1 0.25
403 1 0.25
404 1 0.25
405 1 0.25
406 1 0.25
407 1 0.25
408 1 0.25
409 1 0.25
410 1 0.25
411 1 0.25
412 1 0.25
413 1 0.25
414 1 0.25
415 1 0.25
416 1 0.25
417 1 0.25
418 1 0.25
419 1 0.25
420 1 0.25
421 1 0.25
422 1 0.25
423 1 0.25
424 1 0.25
425 1 0.3
426 1 0.3
427 1 0.3
428 1 0.3
429 1 0.3
430 1 0.3
431 1 0.3
432 1 0.3
433 1 0.3
434 1 0.3
435 1 0.3
436 1 0.3
437 1 0.3
438 1 0.3
439 1 0.3
440 1 0.3
441 1 0.3
442 1 0.3
443 1 0.3
444 1 0.3
445 1 0.3
446 1 0.3
447 1 0.3
448 1 0.3
449 1 0.3
450 1 0.3
451 1 0.3
452 1 0.3
453 1 0.3
454 1 0.3
455 1 0.3
456 1 0.3
457 1 0.3
458 1 0.3
459 1 0.3
460 1 0.3
461 1 0.3
462 1 0.3
463 1 0.3
464 1 0.3
465 1 0.3
466 1 0.3
467 1 0.3
468 1 0.3
469 1 0.3
470 1 0.3
471 1 0.3
472 1 0.3
473 1 0.3
474 1 0.3
475 1 0.3
476 1 0.3
477 1 0.3
478 1 0.3
479 1 0.3
480 1 0.3
481 1 0.3
482 1 0.3
483 1 0.3
484 1 0.3
485 1 0.3
486 1 0.3
487 1 0.3
488 1 0.3
489 1 0.3
490 1 0.3
491 1 0.3
492 1 0.3
493 1 0.3
494 1 0.3
495 1 0.3
496 1 0.3
497 1 0.3
498 1 0.3
499 1 0.3
